ID,ModelName
8485,WORLD\GENERIC\GNOME\PASSIVE DOODADS\FURNITURE\GNOMETABLE01.MDX
8486,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\LORDAERONRAILING\THRONERAILING01.MDX
8487,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\GUNSHOP\GUNSHOPMORTARSHELL.MDX
8488,WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\CRATES\VR_BM_WOOD_01.MDX
8489,WORLD\GENERIC\ORC\PASSIVE DOODADS\SHIELDS\ORCSHIELD02.MDX
8490,WORLD\GENERIC\ORC\PASSIVE DOODADS\WEAPONS\ORCSPEAR03.MDX
8491,WORLD\AZEROTH\BURNINGSTEPPES\PASSIVEDOODADS\ORCSLEEPMATS\ORCSLEEPMAT03.MDX
8492,WORLD\GENERIC\PASSIVEDOODADS\WEAPONS\SHIELD_PVPHORDE.MDX
8493,WORLD\GENERIC\PASSIVEDOODADS\WEAPONS\HAMMER_PVPHORDE_A_01.MDX
8494,WORLD\GENERIC\ORC\PASSIVE DOODADS\WEAPONS\ORCAXE02.MDX
8495,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_HELM_DEEPDIVEHELM_SPACE.MDX
8496,WORLD\GENERIC\PASSIVEDOODADS\WEAPONS\BOW_CROSSBOW_PVPALLIANCE_A_01.MDX
8497,World\Generic\Tauren\Passive Doodads\Totems\GrimTotem02.mdx
8498,World\Expansion02\Doodads\Furbolgs\FB_Totem02_Snow.mdx
8499,World\Generic\ActiveDoodads\SpellPortals\Portal_StrandOfTheAncients.mdx
8500,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_BEERTABLE_SEAT_01.MDX
8501,World\Generic\ActiveDoodads\Chests\HelmChest01.mdx
8502,world\goober\g_shellshield.mdx
8503,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_WELL_01.MDX
8504,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_BUTTON_CONTROL_UNIT02.MDX
8505,World\Expansion01\Doodads\Coilfang\Passivedoodads\Lights\Coilfang_Orb.mdx
8506,World\Generic\ActiveDoodads\SpellPortals\MagePortal_Wintergrasp.mdx
8507,World\Expansion02\Doodads\Dalaran\Dalaran_StatueAntonidas_Plaque.mdx
8508,World\Expansion02\Doodads\Generic\Scourge\SC_Chest.mdx
8509,WORLD\GENERIC\DWARF\PASSIVE DOODADS\CHAIRS\DWARVENCHAIR05.MDX
8510,WORLD\GENERIC\DWARF\PASSIVE DOODADS\CHAIRS\DWARVENCHAIR04.MDX
8511,World\Generic\PVP\BattlefieldBanners\BattlefieldBannerNeutralPost.mdx
8512,World\Expansion02\Doodads\IceCrown\Frozen\IceCrown_FrozenWurm_01.mdx
8513,World\Expansion02\Doodads\ZulDrak\Decorations\ZulDrak_Red_Gem_01.mdx
8514,World\Expansion02\Doodads\IceCrown\Rocks\IceCrown_Rock_01.mdx
8515,World\Kalimdor\Mauradon\PassiveDoodads\Crystals\RubyCrystal07.mdx
8516,World\Expansion01\Doodads\Generic\BloodElf\Bottles\BE_Bottle03.mdx
8517,World\Expansion01\Doodads\Generic\BloodElf\Bottles\BE_Bottle04.mdx
8518,World\Generic\NightElf\Passive Doodads\Barrel\ElfBarrel01.mdx
8519,World\Expansion02\Doodads\Dalaran\Tradeskill_FirstAid_01.mdx
8520,World\Generic\Human\Passive Doodads\Books\Inscription_BookOfPower_01.mdx
8523,world\wmo\northrend\stormpeaks\irongiant\stormpeaks_irongiant_01.wmo
8524,World\Expansion02\Doodads\Nexus\Nexus_Cage_Active_Door_01.mdx
8525,World\Expansion02\Doodads\Nexus\Nexus_Cage_Active_01.mdx
8526,World\Generic\Orc\Passive Doodads\HordeBanners\HordeBanner01.mdx
8527,World\Expansion02\Doodads\Dalaran\Dalaran_BuildingCrystal_02Off.mdx
8528,World\Expansion02\Doodads\Generic\Vrykul\Banner\VR_Banner_01.mdx
8529,World\Generic\Human\Passive Doodads\Toys\ToyTrain_01.mdx
8530,World\Expansion01\Doodads\Generic\BloodElf\Barrel\BE_Barrel_01_NoCollision.mdx
8531,World\Generic\NightElf\Passive Doodads\Barrel\ElfBarrel01_NoCollision.mdx
8532,World\Expansion01\Doodads\Generic\BloodElf\Bottles\BE_Bottle04_NoCollision.mdx
8533,World\Expansion01\Doodads\Generic\BloodElf\Bottles\BE_Bottle03_NoCollision.mdx
8534,World\Generic\Human\Passive Doodads\Food\bread01_NoCollision.mdx
8535,World\Generic\Human\Passive Doodads\Food\CheeseWheel01_NoCollision.mdx
8536,World\Generic\Human\Passive Doodads\Food\CheeseWheelSwiss01_NoCollision.mdx
8537,World\EXPANSION02\DOODADS\GENERIC\FirstAid\Firstaid_NoCollision.mdx
8538,WORLD\GENERIC\PASSIVEDOODADS\SHIPS\HORDEZEPPELINANIMATION\HORDEZEPANIMATION.MDX
8540,World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_Vase_01_Q.mdx
8541,World\Expansion02\Doodads\Azjol-Nerub\Azjol_Vase_02.mdx
8542,World\Generic\PassiveDoodads\Thanksgiving\G_Cornucopia.mdx
8543,World\Expansion01\Doodads\Ghostlands\Obelisk\ghostland_Obelisk_01.mdx
8544,World\Expansion02\Doodads\Generic\Scourge\SC_EmbalmingFluid.mdx
8546,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_ULDUAR_TRAPDOOR_02.MDX
8547,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_ULDUAR_TRAPDOOR_01.MDX
8548,World\Goober\G_WarlockMeetingPortal.mdx
8549,World\Generic\PassiveDoodads\PostBoxes\PostboxWolvar.mdx
8550,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_UNIVERSEGLOBE.MDX
8554,world\generic\goblin\passivedoodads\goblinrocketcarts\goblinrocketcart04.mdx
8555,World\Expansion01\Doodads\Generic\Tradeskill\JewelCrafting\JewelCraft_BlueHeart_01.mdx
8556,WORLD\EXPANSION02\DOODADS\WINTERGRASP\WG_KEEP_DOOR01_COLLISION.MDX
8557,World\Expansion02\Doodads\Ulduar\UL_IcePlatform_01.mdx
8558,World\Expansion02\Doodads\Stratholme_Past\LD_Stratholme_Tent02.mdx
8559,World\Expansion01\Doodads\Generic\BloodElf\planters\BE_planter_flowers_01.mdx
8560,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_GNOMEWING_SPINNINGROOMRINGS.MDX
8563,World\Expansion02\Doodads\ZulDrak\Decorations\ZulDrak_Floating_Light_01.mdx
8564,World\Generic\PassiveDoodads\Weapons\Sword_Long_D_02.mdx
8565,World\Azeroth\SwampOSorrow\PassiveDoodads\Plants\SwampofSorrowLilyPad02.mdx
8569,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_ULDUAR_DOORS03.MDX
8570,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_ULDUAR_DOORS04.MDX
8571,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_ULDUAR_DOORS05.MDX
8573,World\Expansion02\Doodads\Generic\Human\FLAGS\Alliance_Banner_01.mdx
8574,World\Generic\Dwarf\Passive Doodads\Banners\IronForgeBannerStill.mdx
8575,World\Generic\Dwarf\Passive Doodads\Banners\IronForgeBanner_ornate01.mdx
8576,World\Generic\Troll\Passive Doodads\Tikimasks\Troll_tikimask03.mdx
8577,World\Generic\NightElf\Passive Doodads\Lamps\DarnassusStreetLamp02.mdx
8578,World\Generic\Gnome\Passive Doodads\SignPosts\GnomeSignPost02.mdx
8579,World\Generic\Troll\Passive Doodads\Tikimasks\Troll_tikimask02.mdx
8580,World\Generic\Tauren\Passive Doodads\Totems\TaurenTotem06.mdx
8582,World\Goober\G_Bomb_01.mdx
8584,World\wmo\Dungeon\Ulduar\Ulduar_Tower01C.wmo
8585,World\wmo\Dungeon\Ulduar\Ulduar_Tower01D.wmo
8586,CREATURE\SPELLS\LANDMINE01.MDX
8587,WORLD\WMO\TRANSPORTS\WMO_ELEVATORS\ULDUARRAID_GNOMEWING_TRANSPORT_WMO.WMO
8588,WORLD\AZEROTH\WESTFALL\PASSIVEDOODADS\TOMBSTONES\TOMBSTONE04.MDX
8589,cameras\flybyundead.mdx
8590,world\wmo\dungeon\ulduar\ulduar_tower01.wmo
8591,World\wmo\Dungeon\Ulduar\Ulduar_Building01D.wmo
8592,WORLD\EXPANSION02\DOODADS\DALARAN\SEWER\DALARANSEWER_ARENAWATERFALL_COLLISION.MDX
8593,world\wmo\dungeon\ulduar\ulduar_building01.wmo
8594,world\expansion02\doodads\ulduar\ul_lighting_door02.mdx
8595,WORLD\EXPANSION02\DOODADS\GENERIC\INSCRIPTION\INSCRIPTION_SCROLL_ROLLEDPURPLE.MDX
8596,World\wmo\Dungeon\KL_AhnQiraj\40ManCourtYard.wmo
8597,ITEM\OBJECTCOMPONENTS\WEAPON\MISC_1H_BOTTLE_A_01.MDX
8598,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_LIGHTING_DOOR01.MDX
8600,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_GNOMEWING_TELEPORTPAD.MDX
8601,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_GNOMEWING_TORSOELEVATOR.MDX
8602,WORLD\EXPANSION01\DOODADS\GENERIC\BLOODELF\RUGS\BE_RUG_MEDIUM01.MDX
8603,WORLD\EXPANSION01\DOODADS\GENERIC\BLOODELF\RUGS\BE_RUG_LARGE02.MDX
8604,WORLD\AZEROTH\BURNINGSTEPPES\PASSIVEDOODADS\STONEBRACKETS\STONEBLOCK01.MDX
8605,WORLD\EXPANSION02\DOODADS\GENERIC\TITAN\TI_BUILDINGBLOCK02.MDX
8606,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_VEHICLEREPAIRBAY_01.MDX
8607,world\expansion02\doodads\generic\titan\ti_buildingblock01.mdx
8610,world\skillactivated\tradeskillenablers\tradeskill_fishschool_red.mdx
8612,world\expansion02\doodads\crystalsongforest\bubble\camouflagebubble_crystalsong.mdx
8613,world\expansion02\doodads\coldarra\camouflagebubble\camouflagebubble_coldarra.mdx
8614,world\goober\ud_foamsword_01.mdx
8615,world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_trolls02.mdx
8616,world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_nelf02.mdx
8617,world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_draenei02.mdx
8618,world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_fk02.mdx
8619,world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_gnome02.mdx
8620,world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_dwarf02.mdx
8621,world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_horde02.mdx
8622,world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_bloodelf02.mdx
8623,world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_human02.mdx
8624,world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_tauren02.mdx
8627,world\expansion02\doodads\ulduar\ul_chest_lightning.mdx
8628,world\expansion02\doodads\ulduar\ul_chest_leaf.mdx
8630,world\expansion02\doodads\ulduar\ul_chest_ice.mdx
8631,world\expansion02\doodads\generic\vrykul\harpoon\vr_harpoon_02.mdx
8632,world\expansion02\doodads\ulduar\ul_teleportationpad.mdx
8633,world\azeroth\burningsteppes\passivedoodads\stonebrackets\stoneblock02.mdx
8635,WORLD\EXPANSION02\DOODADS\ICECROWN\RAILING\ICECROWN_RAILING01.MDX
8636,world\expansion02\doodads\generic\argentcrusade\argentcrusade_brick_02.mdx
8638,world\expansion02\doodads\generic\titan\ti_brokenroad05.mdx
8639,spells\creature_spellportallarge_red.mdx
8640,creature\spells\creature_spellportal.mdx
8641,world\expansion02\doodads\ulduar\ul_destructible_gate01.mdx
8642,world\expansion02\doodads\generic\titan\ti_brokenroad05_small.mdx
8643,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_BRAINROOMDOOR_01.MDX
8644,world\expansion02\doodads\ulduar\ul_targetcrystal_blue.mdx
8647,world\expansion02\doodads\ulduar\ul_targetcrystal_yellow.mdx
8648,world\expansion02\doodads\ulduar\ul_targetcrystal_red.mdx
8649,world\expansion02\doodads\ulduar\ul_targetcrystal_green.mdx
8652,WORLD\EXPANSION02\DOODADS\GRIZZLYHILLS\TRAPPERS\TRAPPER_POTBELLYSTOVE_01.MDX
8653,world\expansion02\doodads\ulduar\ti_weathergenerator_green.mdx
8654,world\expansion02\doodads\ulduar\ti_weathergenerator_red.mdx
8655,world\expansion02\doodads\ulduar\ti_weathergenerator_blue.mdx
8656,world\expansion02\doodads\ulduar\ti_weathergenerator_yellow.mdx
8661,WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\COOKING\VR_COOKPOT_02.MDX
8665,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_UNIVERSEFLOOR_01.MDX
8666,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_UNIVERSEFLOOR_02.MDX
8667,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_TRAIN_TURNAROUND.MDX
8674,WORLD\EXPANSION02\DOODADS\ULDUAR\ULDUARRAID_GNOMEWING_TRANSPORT_DOODAD.MDX
8675,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_GNOMEWING_BUTTONBIGRED.MDX
8680,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_SIGILDOOR_01.MDX
8684,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_GNOMEWING_DOOR_01.MDX
8685,world\expansion02\doodads\ulduar\ul_chest_plain.mdx
8686,world\expansion02\doodads\ulduar\ul_chest_gears.mdx
8690,world\generic\nightelf\passive doodads\screens\ne_screen01.mdx
8691,world\expansion02\doodads\ulduar\ul_chest_cosmic.mdx
8695,world\expansion02\doodads\icecrown\rocks\icecrown_rock_04.mdx
8696,world\expansion02\doodads\icecrown\rocks\icecrown_rock_05.mdx
8697,world\expansion02\doodads\icecrown\rocks\icecrown_rock_03.mdx
8698,world\expansion02\doodads\generic\human\tents\hu_tent01.mdx
8699,world\expansion02\doodads\generic\human\fence\hu_fencepost_northrend.mdx
8700,world\expansion02\doodads\generic\vrykul\hay\vr_straw_small_01.mdx
8701,world\expansion02\doodads\generic\vrykul\hay\vr_haybail_01.mdx
8702,world\expansion02\doodads\generic\vrykul\trough\vr_trough.mdx
8703,world\generic\passivedoodads\weaponcrates\weaponcratehordeaxeopen.mdx
8704,world\expansion02\doodads\generic\inscription\inscription_scroll_boxside.mdx
8705,world\expansion02\doodads\generic\inscription\inscription_scroll_boxup.mdx
8706,world\expansion02\doodads\generic\inscription\inscription_scroll_rolledblue.mdx
8708,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_TRAIN_ROCKETBLAST.MDX
8709,world\expansion02\doodads\ulduar\ul_lighting_door03.mdx
8710,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_SIGILDOOR_02.MDX
8712,world\generic\human\passive doodads\lights\sfx_flashinglight_red.mdx
8713,world\expansion02\doodads\generic\ebonblade\ebonblade_banner02_nocollision.mdx
8721,world\generic\orc\passive doodads\orcfence\orcfencepost.mdx
8722,cameras\orcintro04.mdx
8819,world\generic\passivedoodads\fruits\fruitbowl_empty.mdx
8820,world\azeroth\elwynn\passivedoodads\battlegladeskullhuman2\battlegladeskullhuman2.mdx
8855,world\expansion02\doodads\generic\oracle\o_crystal_01.mdx
8883,item\objectcomponents\battlestandards\battlestandard_alliance_a_01\battlestandard_alliance_a_01.mdx
8937,world\generic\passivedoodads\darkportals\darkportal01.mdx
8939,spells\creature_spellportallarge_lightred.mdx
8947,world\generic\upperdeck\ud_pinatacandypile.mdx
8948,world\generic\activedoodads\spellportals\mageportal_stairofdestiny.mdx
8960,world\generic\dwarf\passive doodads\tables\dwarventablesimple03.mdx
8961,world\generic\passivedoodads\thanksgiving\g_indiancorn_basket.mdx
8964,world\generic\dwarf\passive doodads\tables\dwarventablesimple05.mdx
8965,world\lordaeron\alteracmountains\passivedoodads\fruitbuckets\alteracfruitbucket04.mdx
8966,world\generic\tauren\passive doodads\baskets\largebasket03.mdx
8974,world\kalimdor\durotar\passivedoodads\rocks\durotarrock02.mdx
8975,world\wmo\northrend\buildings\human\nd_human_construction01\nd_argentcrusadestage.wmo
8976,world\kalimdor\tanaris\passivedoodads\goblin\go_small_bomb_pile.mdx
8977,spells\missile_bomb.mdx
8980,WORLD\EXPANSION02\DOODADS\ICECROWN\IC_ARTHAS_ICESHARD01.MDX
8981,WORLD\EXPANSION02\DOODADS\ICECROWN\IC_ARTHAS_ICESHARD02.MDX
8982,WORLD\EXPANSION02\DOODADS\ICECROWN\IC_ARTHAS_ICESHARD03.MDX
8983,WORLD\EXPANSION02\DOODADS\ICECROWN\IC_ARTHAS_ICESHARD04.MDX
8984,WORLD\EXPANSION02\DOODADS\ICECROWN\IC_ARTHAS_ICESHARD05.MDX
8985,WORLD\EXPANSION02\DOODADS\ICECROWN\IC_ARTHAS_ICESHARD06.MDX
8986,WORLD\EXPANSION02\DOODADS\ICECROWN\IC_ARTHAS_ICESHARD07.MDX
8987,world\generic\passivedoodads\oktoberfest\beerfeststreamersx3_nonanimated.mdx
8988,world\generic\passivedoodads\oktoberfest\beerfestwreathhanginghuge.mdx
8989,world\generic\passivedoodads\oktoberfest\beerfest_ribbon01huge.mdx
8990,world\generic\passivedoodads\oktoberfest\beerfestwreath01.mdx
8991,world\generic\passivedoodads\oktoberfest\beerfest_ribbon02.mdx
8992,world\generic\passivedoodads\oktoberfest\beerfest_brazier_03.mdx
8993,world\generic\passivedoodads\oktoberfest\beerfest_brazier_02.mdx
8994,world\generic\passivedoodads\oktoberfest\beerfest_crate.mdx
8995,world\generic\passivedoodads\oktoberfest\beerfeststreamers_nonanimated.mdx
8996,world\wmo\northrend\buildings\winterorc\nd_winterorc_walls\nd_winterorc_wall_gate.wmo
8997,world\wmo\northrend\buildings\human\gate\nd_human_gate_closed.wmo
8998,world\wmo\northrend\buildings\winterorc\nd_winterorc_walls\nd_winterorc_walld.wmo
8999,world\generic\passivedoodads\diadelosmuertos\diadelosmuertos_candyskull_01.mdx
9000,world\wmo\northrend\buildings\human\gate\nd_human_gate_closedd.wmo
9001,world\wmo\northrend\buildings\winterorc\nd_hordegunship_bg.wmo
9002,world\wmo\northrend\buildings\human\nd_alliancegunship_bg.wmo
9003,world\wmo\northrend\buildings\winterorc\nd_winterorc_walls\nd_winterorc_wall_gated.wmo
9006,world\generic\passivedoodads\diadelosmuertos\diadelosmuertos_vaseflowers_01.mdx
9007,world\generic\passivedoodads\diadelosmuertos\diadelosmuertos_graveflowers_01.mdx
9008,world\wmo\dungeon\sunstrider_anchorage\sunstrider_ship.wmo
9009,world\expansion02\doodads\generic\vrykul\banner\vr_sea_banner_01.mdx
9010,spells\creature_spellportal_yellow.mdx
9011,spells\mageportal_blank.mdx
9012,world\expansion02\doodads\generic\argentcrusade\argentcrusade_banner01_nocoll.mdx
9016,world\generic\human\passive doodads\oildrums\oildrum02.mdx
9017,world\generic\human\passive doodads\oildrums\oildrum03.mdx
9022,item\objectcomponents\weapon\mace_1h_ulduarraidnotskinable_d_01.mdx
9024,world\expansion01\doodads\generic\tradeskill\jewelcrafting\jewelcraft_gemcut_02.mdx
9025,world\expansion02\doodads\isleofconquest\isleofconquest_portal_niche_alliance_01.mdx
9026,world\expansion02\doodads\isleofconquest\isleofconquest_portal_niche_horde_01.mdx
9027,world\azeroth\bootybay\passivedoodad\sharkmodels\sharkmodel01.mdx
9030,spells\creature_spellportal_blue.mdx
9035,world\expansion02\doodads\generic\nd_winterorc\nd_winterorc_wall_gatefx_door.MDX
9036,WORLD\EXPANSION02\DOODADS\GENERIC\FORSAKEN\FK_SIGNPOST_SIGN.MDX
9037,world\expansion02\doodads\boreantundra\snowpiles\borean_snowpile_02.mdx
9040,SPELLS\INSTANCEPORTAL_GREEN_10MAN_HEROIC.MDX
9041,SPELLS\INSTANCEPORTAL_GREEN_10MAN.MDX
9042,SPELLS\INSTANCEPORTAL_GREEN_25MAN.MDX
9043,SPELLS\INSTANCEPORTAL_GREEN_25MAN_HEROIC.MDX
9044,WORLD\EXPANSION02\DOODADS\GENERIC\ARGENTCRUSADE\ARGENTCRUSADE_MONSTERDOOR.MDX
9045,WORLD\EXPANSION02\DOODADS\GENERIC\ARGENTCRUSADE\ND_ARGENTCRUSADECOLISEUM_FLOORPIECES.MDX
9046,WORLD\EXPANSION02\DOODADS\GENERIC\ARGENTCRUSADE\ND_ARGENTCRUSADECOLISEUM_TRAPDOOR_01.MDX
9047,WORLD\EXPANSION02\DOODADS\GENERIC\ARGENTCRUSADE\ARGENT_WEB_DOOR_01.MDX
9048,world\wmo\northrend\buildings\winterorc\nd_winterorc_walls\nd_winterorc_wall_gateopenclose.wmo
9049,world\expansion02\doodads\generic\highelf\he_banner_03.mdx
9050,world\expansion02\doodads\generic\highelf\he_banner_01.mdx
9051,world\expansion02\doodads\generic\highelf\he_banner_02.mdx
9059,world\wmo\northrend\buildings\human\nd_human_construction01\coliseum_intact_floor.wmo
9060,world\wmo\northrend\buildings\human\nd_human_construction01\coliseum_destruct_floor.wmo
9061,spells\spellobject_bomb.mdx
9064,world\generic\pvp\teleporters\bg_teleporter_alliance_01.mdx
9065,world\generic\pvp\teleporters\bg_teleporter_horde_01.mdx
9068,creature\goblin_cannon\goblin_cannon.mdx
9069,world\expansion02\doodads\generic\argentcrusade\argentcrusade_chest_01.mdx
9076,world\generic\passivedoodads\thanksgiving\g_thanksgivingtable_01_collision.mdx
9077,world\expansion02\doodads\isleofconquest\isleofconcquest_horde_banner_01.mdx
9078,world\expansion02\doodads\isleofconquest\isleofconcquest_alliance_banner_01.mdx
9085,world\wmo\northrend\buildings\human\gate\nd_human_gate_closedopenclosed.wmo
9086,world\generic\pvp\teleporters\bg_teleporter_alliance_base.mdx
9087,WORLD\EXPANSION02\DOODADS\GENERIC\HUMAN\ND_HUMAN_GATE_CLOSEDFX_DOOR.MDX
9088,world\generic\pvp\teleporters\bg_teleporter_gunship_horde_base.mdx
9089,world\generic\pvp\teleporters\bg_teleporter_gunship_alliance_01.mdx
9090,world\generic\pvp\teleporters\bg_teleporter_gunship_horde_01.mdx
9096,WORLD\EXPANSION02\DOODADS\GENERIC\HUMAN\ND_HUMAN_GATE_CLOSED_COLLISION.MDX
9097,world\generic\darkirondwarf\passive doodads\tables\darkirontable01.mdx
9124,WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_DOOR_01.MDX
9127,world\wmo\kalimdor\buildings\taurendruidtent\taurendruidtent.wmo
9136,WORLD\EXPANSION02\DOODADS\ICECROWN\ELEVATOR\ICECROWN_ELEVATOR.MDX
9148,world\wmo\kalimdor\pvp\collidabledoodads\netents\nightelftent01_pvp.wmo
9149,world\wmo\kalimdor\pvp\collidabledoodads\netents\nightelftent02_pvp.wmo
9150,world\wmo\northrend\buildings\human\nd_alliancegunship_icecrown.wmo
9151,world\wmo\northrend\buildings\winterorc\nd_hordegunship_icecrown.wmo
9157,world\expansion02\doodads\stratholme_past\ld_stratholme_clothingline01.mdx
9158,world\expansion02\doodads\generic\forsaken\fk_chemistryset_02.mdx
9159,world\expansion02\doodads\generic\forsaken\fk_chemistryset_03.mdx
9160,world\expansion02\doodads\generic\forsaken\fk_chemistryset_04.mdx
9161,world\expansion02\doodads\generic\forsaken\fk_wagon02.mdx
9162,world\expansion02\doodads\generic\forsaken\fk_plaguebarrelempty.mdx
9163,world\expansion02\doodads\generic\forsaken\fk_plaguewagon_empty.mdx
9164,world\khazmodan\blackrock\passivedoodads\deathwingexperiments\wallmountedvial02.mdx
9165,world\generic\passivedoodads\particleemitters\aurawhiteverytall_v2.mdx
9166,world\generic\passivedoodads\particleemitters\auraredverytall_v2.mdx
9167,world\generic\passivedoodads\particleemitters\aurablueverytall_v2.mdx
9168,world\generic\human\passive doodads\clothing\foldedpantsgrey.mdx
9169,world\generic\human\passive doodads\clothing\foldershirtgreen.mdx
9170,world\generic\orc\passive doodads\tailoring\clothes\orcpants01.mdx
9171,world\expansion02\doodads\zuldrak\waterfalls\zuldrak_purple_water_mist.mdx
9172,WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_PORTCULLIS_01.MDX
9173,WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_PORTCULLIS_02.MDX
9174,WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_DOOR_04.MDX
9175,WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_ROOSTPORTCULLIS_01.MDX
9176,world\generic\nightelf\passive doodads\tent\nightelfsingletent02.mdx
9177,world\generic\nightelf\passive doodads\tent\nightelfsingletent01.mdx
9188,WORLD\EXPANSION02\DOODADS\ICECROWN\LAB ITEMS\ICECROWN_LABTABLE_03_POTIONS.MDX
9193,world\expansion02\doodads\generic\scourge\sc_yoggthoritebar_stack_01.mdx
9194,world\expansion02\doodads\generic\scourge\sc_teleportpad2.mdx
9195,world\expansion02\doodads\generic\scourge\sc_brazier2_orange.mdx
9199,WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_DOOR_02COLLISION.MDX
9200,WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_DOOR_02LEFT.MDX
9201,WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_DOOR_02RIGHT.MDX
9202,WORLD\EXPANSION02\DOODADS\ICECROWN\VALVE\ICECROWN_VALVE.MDX
9203,WORLD\EXPANSION02\DOODADS\ICECROWN\TUBES\ICECROWN_ORANGETUBES.MDX
9204,WORLD\EXPANSION02\DOODADS\ICECROWN\TUBES\ICECROWN_GREENTUBES.MDX
9207,world\wmo\dungeon\md_pirateship\pirateship_plank.wmo
9208,world\wmo\azeroth\buildings\stranglethorn_bootybay\bootybayplank.wmo
9209,world\generic\passivedoodads\deathskeletons\bloodelfmaledeathskeleton.mdx
9213,WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_BLOODPRINCE_DOOR_01.MDX
9214,world\expansion02\doodads\icecrown\icewall\icecrown_icewall.mdx
9215,world\expansion02\doodads\generic\scourge\sc_crate_01.mdx
9216,WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_GRATE_01.MDX
9217,world\expansion02\doodads\generic\scourge\sc_yoggthoritebar_01.mdx
9220,world\generic\human\passive doodads\sacks\sackherbsstack01.mdx
9223,world\expansion02\doodads\icecrown\cavein\icecrown_cavein.mdx
9224,item\objectcomponents\weapon\sword_1h_queldelar_d_01.mdx
9227,WORLD\EXPANSION02\DOODADS\ICECROWN\ICESHARDS\ICESHARD_STANDING.MDX
9228,item\objectcomponents\weapon\axe_2h_icecrownraid_d_01.mdx
9229,item\objectcomponents\weapon\hammer_2h_pvpalliance_a_01.mdx
9233,world\expansion02\doodads\icecrown\ic_citadel_chest.mdx
9236,world\kalimdor\tanaris\passivedoodads\goblin\go_large_rocket_2.mdx
9237,WORLD\EXPANSION02\DOODADS\ICECROWN\LEVER\ICECROWN_LEVER.MDX
9238,WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_COLDDOOR_01.MDX
9239,WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_BLOODDOOR_01.MDX
9243,world\expansion02\doodads\wintertauren\wt_basket_03.mdx
